filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_p_mean,co2_mean,co2_mean,h2o_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean,T. aire
2018-06-30T160000_AIU-0962.ghg,06/30/2018,16:20:00,181.68,1,6000,6000,0.26,0,282.77,0,113.75,1,30.72,0,2.62,1,1.50,0,1.4696103975,-11.3912776847,7.69E-04,-0.262227672,-2.89E-03,-6.06E-11,-2.22E-12,-3.54E-13,13.3134768821,358.1522390423,362.9175150424,0.2,0,488.0945394447,13.1304657465,13.3051688098,0.2,0,7.77E-02,2.0300534522,2.0570636561,-0.1,0,311.217986557,310.8955442861,98144.6579667968,1.0943294736,1013.2414383605,2.63E-02,0.1696771805,8.98E-03,1289.0307457611,6516.3880721871,8.21E-03,19.7813686276,5227.357326426,283.8965588862,-3.9722060826,-2.260579431,0.293289724,4.579809973,-1.20E-14,-4.55E-15,4.579809973,9.6035502124,290.3558289537,209.6441710463,3.6717179667,-9999,0.48,1.879050845,-34.4110691129,-7.90E-02,2.4859382875,0.5276075136,0,25.5682678003,-3.8800832817,8.7767589479,21.8553707559,33.3308193938,46.75,70.04,0.2512475843,1.0175776783,284.2267649656,1.0236115595,101.7759913036,1.117627325,27.4885290499,1.117627325,2.3428874272,1.117627325,1.2127348865,1.1639040747,800000009,800000009,800000009,800000009,800001019,800001019,899999999,899999999,89999,89999,89,89,1,0,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,2.1287889909,1.3439253343,0.2853873647,0.681511139,12.5376050916,0.1329846635,3.73E-05,0.2563326534,0.7335862134,6.25E-02,1.21E-03,98613.3881783854,358.1032364546,362.8679689902,13.1296787416,13.3044972846,10.4237454435,97.2919034017,97.7360700061,96.847738519,0.8883268118,3.03E-04,2.0181248496,18.6719391288,-713.7619674276,0,2.35E-06,0,9999.990234375,9999.990234375,9999.990234375,37.7455442861
2018-06-30T160000_AIU-0962.ghg,06/30/2018,16:30:00,181.687,1,5988,5988,0.09,2,129.68,0,2.44,2,11.23,0,0.06,2,0.55,0,-4.5891628561,6.1606866077,-0.1549739022,0.1417552609,-9.92E-03,-3.08E-11,-1.17E-12,-1.78E-13,13.3050271989,357.6968595022,362.6091265252,0.2,0,503.8994393992,13.5470032705,13.7330448743,0.2,0,7.67E-02,2.001500907,2.0289876088,-0.1,0,310.8338526979,310.4363596833,98139.6763135646,1.0957190619,1013.4548988065,2.63E-02,3.64E-03,9.28E-03,1329.8551398898,6356.009990126,8.47E-03,20.9227981384,5026.1548502362,284.365821191,-4.511056527,-2.158675736,0.1883944309,5.0044984149,-1.79E-14,-2.32E-15,5.0044984149,9.6400027282,294.4274880904,205.5725119096,2.1574103943,-9999,0.28,2.0254129238,-15.2529949412,-0.1783256344,53.0498598056,0.4109045203,0,18.7081318025,-2.8390311775,6.4218962535,15.9914296849,24.3879392681,34.20,51.24,8.70E-02,1.0171611432,127.3206076428,1.0241059086,2.1750293741,1.1238727459,9.9886143192,1.1238727459,5.00E-02,1.1238727459,0.4385984698,1.1684434682,800000009,800000009,800000009,800000009,800001019,800001019,899999999,899999999,89999,89999,89,89,8,1,1,3,15,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5988,5988,5988,5988,100,3.173821151,0.6615606619,0.2154440347,0.4523445732,15.1291964606,7.56E-02,2.90E-05,0.114655544,0.2662983213,1.33E-03,4.39E-04,98609.3669983195,357.6569431202,362.5694562846,13.5461385161,13.7322356832,10.8944161563,97.3150901756,97.7606231445,96.8695525766,0.891069287,3.04E-04,1.9901760435,18.4504362798,-744.7485151781,-2.61E-12,2.96E-06,0,9999.990234375,9999.990234375,9999.990234375,37.2863596833
2018-06-30T163000_AIU-0962.ghg,06/30/2018,16:40:00,181.694,1,6000,6000,0.30,1,180.72,0,78.17,1,56.87,0,1.80,1,2.15,0,-6.77E-02,-0.5856324792,0.7344563621,-1.35E-02,2.34E-02,-1.17E-10,-4.39E-12,-6.92E-13,13.3938886831,359.8550236911,364.7822866181,0.2,0,502.7488796275,13.5074073161,13.6923555395,0.2,0,7.93E-02,2.0688792284,2.0972070584,-0.1,0,310.7846394094,310.4295829466,98136.7342405757,1.0957266229,1013.4327908772,2.63E-02,0.1165482774,9.26E-03,1325.9284129389,6353.6689047922,8.45E-03,20.8687048823,5027.7404918533,284.3212403984,-4.0307205857,-0.9287691599,6.78E-02,4.1368970191,-4.01E-14,-8.72E-15,4.1368970191,9.3536560908,307.0242403627,192.9757596373,0.9390183861,-9999,0.53,2.6352086403,-69.7746978301,-3.90E-02,2.3120271253,0.3088368412,0,29.3185729396,-4.4492065554,10.0641173425,25.0610751825,38.2197209122,53.60,80.31,0.2988409385,1.0182227335,182.0898613574,1.0232407371,70.3569449499,1.1110067647,51.1867422497,1.1110067647,1.6188781061,1.1110067647,1.8120479158,1.1593449853,800000009,800000009,800000009,800000009,800001019,800011019,899999999,899999999,89999,89999,89,89,0,1,3,10,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,6000,6000,6000,6000,100,2.7545975672,2.2748900714,0.240929642,0.425067523,72.4312967721,6.77E-02,1.23E-04,0.163979138,1.3646044291,4.32E-02,1.81E-03,98605.1230026041,359.8086110618,364.734625063,13.5069020848,13.6919088458,10.8495684457,97.297698246,97.7451455536,96.8502509905,0.8948944676,3.02E-04,2.0549033162,18.3962596664,-807.5859197184,3.88E-07,3.37E-06,-9.14E-08,9999.990234375,9999.990234375,9999.990234375,37.2795829466
2018-06-30T163000_AIU-0962.ghg,06/30/2018,16:50:00,181.701,1,6000,6000,0.25,0,173.04,0,77.95,1,12.52,0,1.79,1,0.63,0,-2.1074798407,19.5659892595,-0.9884016848,0.4501104299,-3.13E-02,1.34E-11,5.57E-13,7.65E-14,13.2934007649,356.9524570549,362.3254586588,0.2,0,552.2603219458,14.8292135578,15.0524292456,0.2,0,7.59E-02,1.9788849629,2.0086719888,-0.1,0,310.9372471288,310.2188840332,98131.0609251302,1.0958566338,1014.1562760435,2.63E-02,0.1161991141,1.02E-02,1455.5968028402,6281.2522396324,9.28E-03,23.1736721805,4825.6554367922,285.7354960318,-4.7937829807,-2.9145415606,0.3778403792,5.6229592855,1.08E-14,1.01E-15,5.6229592855,10.3384778995,288.701083612,211.298916388,3.8529505294,-9999,0.48,1.7820178094,-55.716098598,-4.88E-02,2.2199688881,0.3231408604,0,26.2838385577,-3.9886739048,9.0223912331,22.4670298768,34.2636381465,48.06,72.00,0.2502212315,1.0168185236,174.235504889,1.0250026652,68.8145350427,1.1327403355,11.0503194211,1.1327403355,1.5830602551,1.1327403355,0.4871495679,1.1752393836,800000009,800000009,800000009,800000009,800001019,800001119,899999999,899999999,89999,89999,89,89,0,2,0,7,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,1.9953305928,1.3040022323,0.2647027938,0.3754279331,4.540190369,0.3027893285,1.65E-05,0.1567754423,0.294806339,4.22E-02,4.87E-04,98601.4711946614,356.9090973862,362.2817149234,14.828043627,15.0515278705,12.2532719639,97.2840723445,97.7317173297,96.8364268456,0.8952912874,3.02E-04,1.9651877545,18.3324772343,-845.5821206462,1.99E-07,5.20E-06,3.13E-07,9999.990234375,9999.990234375,9999.990234375,37.0688840332
2018-06-30T163000_AIU-0962.ghg,06/30/2018,17:00:00,181.708,1,6000,6000,0.20,0,155.56,0,18.61,1,22.35,0,0.43,1,1.23,0,-2.6474108356,16.679581483,0.1938162862,0.3836097187,1.35E-02,1.97E-11,8.81E-13,1.15E-13,13.3244477313,357.5211907977,363.3178827093,0.2,0,594.6218632358,15.9548763976,16.2135617716,1.8,0,7.74E-02,2.0178297984,2.0505460065,-0.1,0,310.8391293335,309.9544527181,98121.9423313802,1.0962201905,1014.7712416711,2.63E-02,2.77E-02,1.09E-02,1565.9433968809,6191.3792967358,9.99E-03,25.2923189136,4625.4358998549,286.8542302699,-4.1682348941,-3.3248943898,0.3441490724,5.3429901198,6.82E-15,1.48E-15,5.3429901198,11.8502119042,281.4215311556,218.5784688444,3.6930537115,-9999,0.42,1.6427718685,-42.4103846661,-6.41E-02,8.3576404447,0.329361167,0,23.4437099952,-3.5576734382,8.047467004,20.0393306986,30.5612437211,42.86,64.22,0.1943332499,1.016940133,153.7157351213,1.0245746914,16.4921472813,1.1286253596,19.8049360666,1.1286253596,0.3792989642,1.1286253596,1.0159293157,1.1721418978,800000009,800000009,800000009,800000009,800001019,800001019,899999999,899999999,89999,89999,89,89,1,0,0,2,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,1.475733509,1.5362547035,0.2735555245,0.3727111039,8.9963079927,0.2513882946,3.70E-05,0.1381822878,0.5285694804,1.01E-02,1.02E-03,98590.1027428385,357.4716415418,363.2668003885,15.9539734529,16.2128822769,13.3706125846,97.265802859,97.7143350143,96.8172714653,0.8970615592,3.03E-04,2.0020896473,18.1672580361,-895.7437718709,-8.52E-08,7.05E-06,-9.82E-08,9999.990234375,9999.990234375,9999.990234375,36.8044527181
2018-06-30T170000_AIU-0962.ghg,06/30/2018,17:10:00,181.715,1,6000,6000,0.40,0,214.28,0,43.58,0,54.89,0,1.00,0,2.97,0,-1.5866298906,2.8897849252,0.6087800334,6.65E-02,3.36E-02,-1.22E-11,-5.49E-13,-7.40E-14,13.4019715864,359.3068530387,365.2048342839,0.2,0,602.379330937,16.149789629,16.4148865943,0.2,0,8.12E-02,2.1142805398,2.1489862151,-0.1,0,310.8567148336,309.7960452726,98112.4089616619,1.0965928392,1014.8739994217,2.63E-02,6.49E-02,1.11E-02,1584.9197886717,6138.0757179654,1.01E-02,25.821118238,4553.1559292937,287.0395922132,-3.4425014072,-4.2520586124,0.463712152,5.4905234124,-2.54E-14,-9.12E-16,5.4905234124,10.7049643307,268.99391401,231.00608599,4.8447906791,-9999,0.6032330378,1.6577448239,-88.2907341386,-3.08E-02,4.9164412974,0.3191869071,0,28.883581089,-4.3831948638,9.9147987165,24.6892506911,37.6526651021,52.8083981764,79.1166034183,0.3924192581,1.0168697568,212.7653650103,1.0247961026,38.5513054486,1.1305708201,48.548634942,1.1305708201,0.8864943546,1.1305708201,2.4894491501,1.1737708216,800000009,800000009,800000009,800000009,800000019,800001019,899999999,899999999,89999,89999,89,89,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,6000,6000,6000,6000,100,2.0690802317,0.9186846358,0.3277247802,0.4220142404,19.2836968396,7.37E-02,7.66E-05,0.1911804154,1.2954238935,2.37E-02,2.49E-03,98580.3884420572,359.2836862852,365.1814017402,16.1488794147,16.4140255659,13.5607577489,97.2400768305,97.6906028684,96.7895527369,0.9010494904,3.02E-04,2.0970460984,18.2800139898,-999.9000244141,-1.30E-06,1.10E-05,-2.16E-07,9999.990234375,9999.990234375,9999.990234375,36.6460452726
2018-06-30T170000_AIU-0962.ghg,06/30/2018,17:20:00,181.722,1,6000,6000,0.19,0,138.54,0,15.88,0,16.61,0,0.37,0,0.93,0,-2.2555040681,-10.5969985158,-0.6643744983,-0.2436260832,-3.93E-02,-1.72E-12,-7.45E-14,-9.95E-15,13.3366113783,357.3595307239,362.9621073448,0.2,0,576.0585726524,15.4357066689,15.6777030951,0.2,0,7.69E-02,2.0014485661,2.0328266824,-0.1,0,310.4612130839,309.570992396,98112.0516822916,1.0976841797,1014.4698209171,2.62E-02,2.37E-02,1.06E-02,1514.8350799574,6063.029355066,9.66E-03,24.9847888117,4548.1942751086,286.3449968555,-4.6401845671,-3.1352563696,0.3301592685,5.6098262417,1.33E-14,-1.29E-16,5.6098262417,8.4639561585,285.9540920855,214.0459079145,3.3740207641,-9999,0.4198355937,1.351038249,-46.0299241495,-5.91E-02,8.7228423661,0.2963418941,0,25.9054339157,-3.9312495405,8.8924971646,22.1435752802,33.770349478,47.3633953123,70.9589969185,0.1902788465,1.0168231041,136.7748348651,1.0249818826,14.0269415796,1.1323164906,14.6655991228,1.1323164906,0.3224808262,1.1323164906,0.7582804987,1.1750931388,800000009,800000009,800000009,800000009,800001019,800001119,899999999,899999999,89999,89999,89,89,1,9,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,0.9284681255,1.5652322416,0.208376131,0.3193301476,5.8470926834,0.1572024799,2.61E-05,0.1228258172,0.3907558392,8.59E-03,7.58E-04,98580.9282428385,357.3172663262,362.9190761608,15.4347329256,15.6768588358,12.8649274073,97.250591451,97.7029789708,96.7982039617,0.9047748538,3.02E-04,1.9865093548,18.0218139776,-999.9000244141,3.88E-07,1.07E-05,1.14E-07,9999.990234375,9999.990234375,9999.990234375,36.420992396
2018-06-30T170000_AIU-0962.ghg,06/30/2018,17:30:00,181.729,1,5988,5988,0.22,0,116.11,0,8.70,2,27.91,0,0.20,2,1.59,0,5.1180080117,-10.3932899799,0.3894238016,-0.2390628836,2.28E-02,-3.53E-11,-1.45E-12,-2.09E-13,13.3918187801,358.5028798508,363.8639854153,0.2,0,550.3794398979,14.7338175236,14.9541492295,0.2,1,7.93E-02,2.0670656215,2.0979768293,-0.1,0,310.4099502971,310.0825757528,98108.80263848,1.0961294457,1014.0986398851,2.63E-02,1.30E-02,1.01E-02,1445.9049402168,6234.7848447667,9.22E-03,23.1909356332,4788.8799045499,285.6337065791,-3.7467982594,-3.7291169198,0.4075060578,5.301968633,5.60E-15,-2.64E-15,5.301968633,9.0715647315,275.1355103992,224.8644896008,4.4080657733,-9999,0.4489841913,1.4913893105,-67.1706764689,-4.05E-02,13.3387095834,0.2326367893,0,24.8768861006,-3.7751634414,8.5394299834,21.2643880777,32.4295335208,45.4828818677,68.1416451041,0.2172796801,1.016962247,114.3782314506,1.0245148726,7.717952924,1.1278089783,24.7495605368,1.1278089783,0.1775257003,1.1278089783,1.3342935582,1.1716903089,800000009,800000009,800000009,800000009,800000009,800001019,899999999,899999999,89999,89999,89,89,5,0,0,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5988,5988,5988,5988,100,1.616456893,1.1026043844,0.2637173435,0.2698728169,12.2809409984,9.83E-02,5.71E-05,0.1028966729,0.6600777062,4.73E-03,1.33E-03,98577.0545309368,358.4789681019,363.8393945334,14.7329417769,14.9533495118,12.157305079,97.2358109265,97.6910279987,96.7805885896,0.9104389205,3.01E-04,2.0539801459,17.7854898436,-999.9000244141,-1.80E-06,1.16E-05,-8.06E-07,9999.990234375,9999.990234375,9999.990234375,36.9325757528
2018-06-30T173000_AIU-0962.ghg,06/30/2018,17:40:00,181.735,1,6000,6000,0.28,0,137.22,0,32.11,0,32.67,0,0.74,0,2.03,0,5.2504085263,-4.88380352,0.2409550674,-0.1123936199,1.00E-02,4.71E-12,1.89E-13,2.81E-14,13.420876878,359.2115864728,364.4610061582,0.2,0,538.1344327256,14.4032409412,14.6137259572,0.2,0,8.02E-02,2.0959830013,2.1266131225,-0.1,0,310.4953938853,310.6083489229,98100.1526681057,1.094315065,1013.9342384134,2.63E-02,4.79E-02,9.86E-03,1413.3391468439,6415.6755672327,9.01E-03,22.0294672328,5002.3364203888,285.2872271549,-3.6201710163,-3.3217466417,0.4509250058,4.9338597771,-5.40E-15,3.51E-16,4.9338597771,8.8274834477,277.461558439,222.538441561,5.2438059222,-9999,0.5083363106,1.2905207311,-82.4743942328,-3.30E-02,4.2729431036,0.2432908985,0,27.021354325,-4.1005947679,9.27555653,23.0974472621,35.225064436,49.403653725,74.0156758045,0.2779906738,1.0172188911,136.5374474301,1.0240158391,28.6041535974,1.122723854,29.0950912381,1.122723854,0.6582829045,1.122723854,1.7114750518,1.1676791248,800000009,800000009,800000009,800000009,800000019,800001019,899999999,899999999,89999,89999,89,89,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,101,0,0,0,0,16,6000,6000,6000,6000,100,1.3585083914,0.9476163713,0.2749166995,0.2560262067,16.7822932935,5.18E-02,8.20E-05,0.1230550986,0.7770976956,1.76E-02,1.71E-03,98575.5413359374,359.1797660886,364.4288076545,14.4023884132,14.6129054982,11.8143637981,97.2338620237,97.690055144,96.777677213,0.9123737454,3.01E-04,2.5354216058,30.5893874275,-999.9000244141,1.08E-06,1.48E-05,1.02E-06,9999.990234375,9999.990234375,9999.990234375,37.4583489229
2018-06-30T173000_AIU-0962.ghg,06/30/2018,17:50:00,181.742,1,6000,6000,0.17,0,90.26,0,16.90,0,20.36,0,0.39,0,1.26,0,-2.2983620346,-1.7077445785,-0.4609112652,-3.93E-02,-4.46E-02,1.13E-11,4.50E-13,6.35E-14,13.3827681326,357.8571408386,363.0442353231,0.2,0,534.3193222033,14.2877753723,14.4948748887,0.2,0,7.54E-02,1.9675557255,1.9960751996,-0.1,0,310.0965048701,310.3783904724,98114.7285709635,1.0953366389,1013.8622224785,2.63E-02,2.52E-02,9.79E-03,1402.2172315977,6336.008088355,8.94E-03,22.1309255298,4933.7908567573,285.1672866513,-3.7417674168,-3.0097260865,0.3131724467,4.8122085885,-3.79E-14,8.42E-16,4.8122085885,9.3666810094,281.18821061,218.81178939,3.7313738885,-9999,0.3975097944,1.0162421505,-59.9594257718,-4.54E-02,5.3409208954,0.2044752897,0,24.6256388706,-3.7370357049,8.4531849398,21.0496257245,32.1020073814,45.0235218002,67.4534400166,0.1701304478,1.0173285619,89.5705404291,1.0238676698,15.0771248812,1.1209352959,18.1651818585,1.1209352959,0.3468996499,1.1209352959,1.0631240024,1.1663713877,800000009,800000009,800000009,800000009,800001019,800001119,899999999,899999999,89999,89999,89,89,2,0,0,6,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,1.1641972774,0.6562588664,0.2120281572,0.150638093,6.5581926582,4.27E-03,3.33E-05,8.07E-02,0.4846838915,9.26E-03,1.06E-03,98581.4566145833,357.8180518588,363.0044499366,14.2869463124,14.4940309715,11.6947874579,97.2396226234,97.6975980059,96.7816436412,0.9159533144,3.02E-04,1.9554473029,58.5530773865,-999.9000244141,1.66E-06,1.53E-05,3.22E-07,9999.990234375,9999.990234375,9999.990234375,37.2283904724
2018-06-30T173000_AIU-0962.ghg,06/30/2018,18:00:00,181.749,1,5979,5979,0.25,0,94.46,0,28.00,0,33.25,0,0.64,0,1.99,0,-1.9258750335,-4.3735327492,0.386399186,-0.1006087006,1.99E-02,-9.60E-12,-3.74E-13,-5.55E-14,13.4341227998,358.9918699323,364.0862817848,0.2,0,523.6178426489,13.9923202477,14.1908836361,0.2,0,7.77E-02,2.0247424938,2.0534753789,-0.1,0,310.0653277428,310.1858176949,98118.959670043,1.0961870396,1013.6920401983,2.63E-02,4.17E-02,9.59E-03,1373.2801751607,6269.9525085296,8.75E-03,21.9025610368,4896.6723333688,284.8512563087,-3.520787622,-3.7987147443,0.3530268892,5.1914166825,-6.17E-15,-7.15E-16,5.1914166825,7.9750438256,272.8254799372,227.1745200628,3.8992386364,-9999,0.4730564185,0.9778245722,-96.5657696493,-2.82E-02,3.3730355913,0.1796926884,0,26.5970336089,-4.0362024622,9.1299009591,22.7347442959,34.6719195275,48.6278601258,72.8533956247,0.2412001343,1.0170282035,94.2835740029,1.0243576111,24.8585791755,1.1265145853,29.5139660449,1.1265145853,0.5718464895,1.1265145853,1.6885217755,1.1704782017,800000009,800000009,800000009,800000009,800000009,800001119,899999999,899999999,89999,89999,89,89,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5979,5979,5979,5979,100,1.1025780797,0.605380473,0.2476905918,0.1432424945,12.6615720567,1.26E-02,6.11E-05,8.48E-02,0.786734058,1.52E-02,1.69E-03,98583.3048560587,358.9635056944,364.0576700763,13.9915332177,14.1900916873,11.3792494805,97.2297929916,97.6896637417,96.7699173798,0.9197473603,3.02E-04,2.0122091101,57.6382335947,-999.9000244141,1.77E-06,1.70E-05,2.07E-06,9999.990234375,9999.990234375,9999.990234375,37.0358176949
2018-06-30T180000_AIU-0962.ghg,06/30/2018,18:10:00,181.756,1,6000,6000,0.26,0,77.57,0,22.27,0,32.69,0,0.51,0,1.91,0,-2.1530691812,-2.4798207913,-9.53E-03,-5.70E-02,-5.95E-04,1.87E-11,7.20E-13,1.08E-13,13.4422060887,358.9638885333,363.9961152411,0.2,0,517.7060474145,13.8249461934,14.0187547232,0.2,0,7.77E-02,2.0230300996,2.0513904624,-0.1,0,310.0384512906,309.9706681086,98118.5483274739,1.0970130944,1013.5919397652,2.63E-02,3.32E-02,9.49E-03,1356.8475135826,6196.8582552427,8.65E-03,21.8957326067,4840.01074166,284.6691714881,-3.795545085,-3.3295728714,0.3917666203,5.0641582798,-7.79E-15,1.39E-15,5.0641582798,9.2974106703,278.7417311899,221.2582688101,4.4368723086,-9999,0.4867355356,1.2644600657,-128.0847412994,-2.12E-02,3.4824056184,0.1433229141,0,25.8303769774,-3.9198593606,8.8667325465,22.0794177383,33.6725051784,47.2261672909,70.7534043362,0.2555216052,1.017115548,77.3934113861,1.0241842261,19.8062704718,1.1246090754,29.0679315716,1.1246090754,0.4555269486,1.1246090754,1.6274090607,1.1690904296,800000009,800000009,800000009,800000009,800000019,800001119,899999999,899999999,89999,89999,89,89,1,1,0,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,1.4396052667,0.8072000554,0.2821148094,0.1141338497,14.7067835675,7.59E-03,7.11E-05,6.96E-02,0.7741787656,1.21E-02,1.63E-03,98582.523672526,358.9142645429,363.9461827216,13.8241060546,14.0178984058,11.1981903324,97.2259613279,97.6876527214,96.7642676277,0.9233965184,3.00E-04,2.0089543242,56.1608458049,-999.9000244141,4.47E-06,1.95E-05,3.73E-06,9999.990234375,9999.990234375,9999.990234375,36.8206681086
2018-06-30T180000_AIU-0962.ghg,06/30/2018,18:20:00,181.763,1,6000,6000,0.25,0,63.82,0,48.29,1,40.26,0,1.11,1,2.58,0,-3.7601120672,-5.9137219841,0.1993037673,-0.1359603268,1.29E-02,1.77E-11,6.63E-13,1.04E-13,13.4736270372,359.5480779709,364.4412210365,0.2,0,503.1389867109,13.4264259449,13.6091481649,0.2,0,7.93E-02,2.0602024568,2.0882400572,-0.1,0,309.8142920024,309.5953502324,98116.7652272135,1.0984894056,1013.3585979157,2.62E-02,7.19E-02,9.22E-03,1317.7108494762,6071.1132261615,8.40E-03,21.7046001349,4753.4023766853,284.2275675879,-3.7762607281,-3.4814628548,0.3503894055,5.1481551483,-2.90E-14,1.32E-15,5.1481551483,8.735762769,277.3259902146,222.6740097854,3.9026341599,-9999,0.4815250762,1.1969255173,-150.7245925931,-1.80E-02,1.3215345007,0.1190574846,0,27.4968505588,-4.1727531558,9.438779,23.503894291,35.8449218004,50.2730124921,75.3181336555,0.2504312639,1.017056652,65.4283151033,1.0242977116,42.8921362354,1.1258446239,35.7566692425,1.1258446239,0.9861181969,1.1258446239,2.2023348378,1.17000569,800000009,800000009,800000009,800000009,800000019,800001019,899999999,899999999,89999,89999,89,89,1,0,0,1,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,1.4104700921,0.7472259827,0.2361549597,7.67E-02,22.7326416106,5.19E-02,1.24E-04,5.88E-02,0.9508026688,2.62E-02,2.20E-03,98581.0634941406,359.5222387675,364.4155205564,13.4258504364,13.6086124501,10.7561611665,97.2242657356,97.6879668503,96.7605597382,0.9274046556,3.00E-04,2.0470658808,54.7594566183,-999.9000244141,3.74E-06,1.72E-05,3.36E-06,9999.990234375,9999.990234375,9999.990234375,36.4453502324
